"CustomerName","CustomerId","Domain","LicenseSKU","SkuPartNumber","ActiveUnits","ConsumedUnits","AvailableUnits","SuspendedUnits","WarningUnits","Status"
"OTU WA CNE - 104010","a38be04e-2bd5-4bad-b4fc-6ae2d4c429ef","otuwacne104010.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104010","a38be04e-2bd5-4bad-b4fc-6ae2d4c429ef","otuwacne104010.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104010","a38be04e-2bd5-4bad-b4fc-6ae2d4c429ef","otuwacne104010.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104009","dc7323a9-b2c3-4dbf-9d7e-59bc1832837d","otuwacne104009.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 104009","dc7323a9-b2c3-4dbf-9d7e-59bc1832837d","otuwacne104009.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 104009","dc7323a9-b2c3-4dbf-9d7e-59bc1832837d","otuwacne104009.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 104009","dc7323a9-b2c3-4dbf-9d7e-59bc1832837d","otuwacne104009.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104008","20417043-3ea5-43ea-85b1-606301f03632","otuwacne104008.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104008","20417043-3ea5-43ea-85b1-606301f03632","otuwacne104008.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104008","20417043-3ea5-43ea-85b1-606301f03632","otuwacne104008.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104008","20417043-3ea5-43ea-85b1-606301f03632","otuwacne104008.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104007","7feeb899-6bdc-4376-a909-452aba019ddd","otuwacne104007.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104007","7feeb899-6bdc-4376-a909-452aba019ddd","otuwacne104007.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104007","7feeb899-6bdc-4376-a909-452aba019ddd","otuwacne104007.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 104007","7feeb899-6bdc-4376-a909-452aba019ddd","otuwacne104007.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104006","c8361611-e905-4af9-b27b-4a0c19c7ab9d","otuwacne104006.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 104006","c8361611-e905-4af9-b27b-4a0c19c7ab9d","otuwacne104006.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 104006","c8361611-e905-4af9-b27b-4a0c19c7ab9d","otuwacne104006.onmicrosoft.com",,,"0","3","0","3","0","OK"
